"price.open","price.high","price.low","price.close","volume","price.adjusted","ret.adjusted.prices","price.highLow","price.hype"
3.416666,3.426666,3.336666,3.383333,27318900,2.811073,-0.00490173173045616,0.0899999999999999,0.00999999999999979
3.436666,3.46,3.386666,3.46,10161000,2.874772,0.0226600305292677,0.073334,0.0233339999999997
3.433333,3.483333,3.383333,3.483333,22791300,2.894158,0.00674349130991958,0.1,0.0499999999999998
3.483333,3.596666,3.443333,3.506666,33831000,2.913545,0.00669866676249198,0.153333,0.113333
3.483333,3.54,3.46,3.52,17698200,2.924623,0.00380224091270254,0.0800000000000001,0.056667
3.48,3.566666,3.443333,3.516666,20910000,2.921854,-0.000946788697209766,0.123333,0.0866660000000001
3.61,3.796666,3.61,3.743333,51062400,3.110182,0.0644549659223219,0.186666,0.186666
3.723333,3.783333,3.663333,3.716666,38017200,3.088025,-0.00712402039494797,0.12,0.0600000000000001
3.653333,3.726666,3.596666,3.726666,27858900,3.096334,0.0026907165583181,0.13,0.0733329999999999
3.68,3.746666,3.66,3.7,17988000,3.074178,-0.00715555879953533,0.0866659999999997,0.0666659999999997
3.756666,3.8,3.703333,3.733333,17298000,3.101873,0.00900891230110945,0.0966669999999996,0.0433339999999998
3.796666,3.9,3.733333,3.873333,31902000,3.218194,0.0375002458192195,0.166667,0.103334
3.9,4.063333,3.856666,4.063333,55152900,3.376056,0.0490529781610431,0.206667,0.163333
4.056666,4.21,3.996666,4.183333,67984800,3.47576,0.0295326854767812,0.213334,0.153334
4.48,4.48,4.48,4.48,112233600,3.722248,0.0709162888116555,0,0
4.48,4.976666,4.48,4.933333,226953000,4.098904,0.101190463397388,0.496665999999999,0.496665999999999
4.9,4.96,4.606666,4.67,89811600,3.880111,-0.0533784153032129,0.353334,0.0599999999999996
4.633333,4.81,4.623333,4.69,104368200,3.896728,0.00428260944081238,0.186667,0.176666999999999
4.766666,4.99,4.7,4.926666,84384300,4.093365,0.0504620799809483,0.29,0.223334
4.996666,5.256666,4.936666,5.153333,106879800,4.281693,0.0460081131294179,0.32,0.26
5.166666,5.313333,4.933333,5.266666,79500300,4.375856,0.02199200176192,0.38,0.146667
5.333333,5.473333,5.086666,5.096666,75402000,4.234611,-0.0322782559572343,0.386667,0.140000000000001
4.916666,5.03,4.816666,4.843333,76559400,4.024125,-0.0497061005131287,0.213334000000001,0.113334
4.78,4.96,4.753333,4.96,46309500,4.121061,0.02408871493803,0.206667,0.18
5.426666,5.443333,5.233333,5.283333,81017700,4.389705,0.0651880668594811,0.21,0.016667
5.326666,5.356666,5.123333,5.166666,44096400,4.29277,-0.0220823494972897,0.233333,0.0299999999999994
5.173333,5.233333,5.143333,5.2,45069600,4.320466,0.00645177822245313,0.0899999999999999,0.0599999999999996
5.163333,5.303333,5.13,5.16,25485300,4.287231,-0.00769245724882439,0.173333,0.140000000000001
5.093333,5.203333,5.023333,5.096666,32026500,4.234611,-0.0122736563530167,0.18,0.109999999999999
5.01,5.133333,4.963333,5.11,23202300,4.245688,0.00261582468850152,0.17,0.123333000000001
5.25,5.28,5.153333,5.25,35325600,4.36201,0.0273976797164557,0.126667,0.0300000000000002
5.28,5.31,5.17,5.186666,28357500,4.309388,-0.0120637045765598,0.14,0.0299999999999994
5.246666,5.333333,5.12,5.226666,31637700,4.342623,0.00771223199210636,0.213333,0.0866669999999994
5.116666,5.116666,5.116666,5.116666,10800,4.251228,-0.0210460360017435,0,0
5.2,5.2,5.2,5.2,24300,4.320466,0.0162865882516767,0,0
5.096666,5.096666,5.096666,5.096666,34200,4.234611,-0.0198716990250588,0,0
5.19,5.19,5.19,5.19,42300,4.312159,0.0183128981623106,0,0
4.926666,4.926666,4.926666,4.926666,791100,4.093365,-0.050738852625796,0,0
5.043333,5.043333,5.043333,5.043333,127500,4.190298,0.0236805171295498,0,0
5.266666,5.486666,5.2,5.3,37552200,4.403552,0.0508923231712877,0.286665999999999,0.22
5.226666,5.226666,5.226666,5.226666,39600,4.342623,-0.0138363303078971,0,0
5.35,5.35,5.35,5.35,312000,4.445094,0.0235965682491897,0,0
5.533333,5.533333,5.533333,5.533333,298500,4.597418,0.0342678917476211,0,0
5.566666,5.726666,5.486666,5.666666,45677700,4.708199,0.0240963514738053,0.24,0.16
5.69,5.773333,5.643333,5.7,45424800,4.735896,0.00588271651219507,0.13,0.0833329999999997
5.7,5.7,5.433333,5.49,38249700,4.561415,-0.0368422364004615,0.266667,0
5.573333,5.573333,5.573333,5.573333,81300,4.630653,0.0151790617604404,0,0
5.5,5.736666,5.5,5.716666,49386000,4.749743,0.0257177551416614,0.236666,0.236666
5.6,5.666666,5.503333,5.64,32942100,4.686044,-0.0134110413973977,0.163333000000001,0.0666660000000006
5.626666,5.63,5.52,5.563333,20688900,4.622344,-0.0135935556729727,0.11,0.00333399999999973
5.576666,5.62,5.473333,5.58,22889100,4.636193,0.00299609894893149,0.146667,0.0433339999999998
5.556666,5.906666,5.553333,5.883333,37386600,4.88822,0.0543607653952283,0.353333,0.350000000000001
5.916666,6.066666,5.82,5.996666,32123700,4.982382,0.0192630446256512,0.246665999999999,0.149999999999999
6,6.016666,5.673333,5.726666,48537000,4.758051,-0.0450248495599094,0.343332999999999,0.0166659999999998
5.716666,5.786666,5.67,5.713333,16167000,4.746974,-0.0023280540708791,0.116666,0.0700000000000003
5.683333,5.73,5.56,5.583333,23515200,4.638962,-0.022753863829884,0.170000000000001,0.0466670000000002
5.566666,5.653333,5.556666,5.576666,34776000,4.633422,-0.00119423267532692,0.0966670000000001,0.0866670000000003
5.633333,5.646666,5.483333,5.516666,21092700,4.583571,-0.0107590027413864,0.163333,0.0133329999999994
5.503333,5.523333,5.37,5.493333,43219800,4.564184,-0.00422967158139365,0.153333,0.0200000000000005
5.456666,5.55,5.326666,5.506666,27294900,4.575261,0.0024269398429162,0.223333999999999,0.0933339999999996
5.6,5.886666,5.57,5.826666,53881500,4.841136,0.0581114388884043,0.316666,0.286666
5.963333,6.026666,5.75,5.86,49047000,4.868834,0.00572138440233871,0.276666,0.0633329999999992
5.89,6.076666,5.85,6.026666,30902700,5.007308,0.028440895705214,0.226666000000001,0.186666000000001
5.993333,6.076666,5.83,5.913333,24077700,4.913146,-0.0188049147366209,0.246666,0.0833330000000005
5.853333,5.936666,5.78,5.85,25009200,4.860525,-0.0107102455331065,0.156666,0.0833329999999997
5.866666,5.896666,5.533333,5.566666,36735300,4.625113,-0.0484334511189636,0.363333,0.0299999999999994
5.526666,5.61,5.433333,5.503333,31318200,4.572493,-0.0113770193290413,0.176667,0.0833340000000007
5.456666,5.516666,5.416666,5.5,32538600,4.569724,-0.000605577745006913,0.0999999999999996,0.0599999999999996
5.55,5.606666,5.443333,5.466666,13296900,4.54203,-0.00606032224265629,0.163333,0.0566659999999999
5.34,5.473333,5.283333,5.416666,19498200,4.500485,-0.00914679119248429,0.19,0.133333
5.42,5.506666,5.33,5.386666,10922100,4.501871,0.00030796680802192,0.176666,0.0866660000000001
5.43,5.48,5.316666,5.363333,14460300,4.48237,-0.00433175450829226,0.163334000000001,0.0500000000000007
5.4,5.413333,5.316666,5.396666,20199600,4.51023,0.00621546190965927,0.0966670000000001,0.0133329999999994
5.356666,5.396666,5.326666,5.333333,4548300,4.457297,-0.0117362085747291,0.0699999999999994,0.04
5.316666,5.386666,5.246666,5.306666,50202900,4.43501,-0.00500011554087587,0.14,0.0700000000000003
5.286666,5.363333,5.263333,5.346666,28506000,4.468441,0.00753797623906149,0.0999999999999996,0.0766669999999996
5.34,5.45,5.32,5.4,23608800,4.513014,0.00997506736689591,0.13,0.11
5.38,5.566666,5.34,5.546666,43849200,4.63559,0.0271605627635987,0.226666,0.186666
5.576666,5.583333,5.456666,5.48,27145500,4.579875,-0.0120189663020239,0.126666999999999,0.00666699999999931
5.443333,5.476666,5.326666,5.406666,19035900,4.518585,-0.0133824613117172,0.149999999999999,0.0333329999999998
5.443333,5.64,5.423333,5.6,30942900,4.680164,0.0357587607624954,0.216666999999999,0.196667
5.58,5.636666,5.54,5.6,27676500,4.680164,0,0.0966659999999999,0.0566659999999999
5.54,5.586666,5.376666,5.376666,20866200,4.493514,-0.0398810810903208,0.21,0.0466660000000001
5.323333,5.35,5.283333,5.3,19967700,4.42944,-0.0142592189542529,0.0666669999999998,0.0266669999999998
5.296666,5.3,5.133333,5.273333,37986300,4.407154,-0.00503133578962567,0.166666999999999,0.00333399999999973
5.263333,5.51,5.206666,5.396666,43961700,4.51023,0.0233883363277072,0.303334,0.246667
5.336666,5.376666,5.273333,5.376666,37266000,4.493514,-0.00370624114512996,0.103333,0.04
5.43,5.44,5.35,5.356666,40966500,4.476798,-0.00372002846769826,0.0900000000000007,0.0100000000000007
5.47,5.613333,5.443333,5.55,29892000,4.638377,0.036092537568146,0.17,0.143333
5.546666,5.683333,5.503333,5.643333,25045200,4.716378,0.0168164424754607,0.180000000000001,0.136667
5.633333,5.783333,5.54,5.656666,22823400,4.727521,0.00236261809380012,0.243333,0.149999999999999
5.676666,5.793333,5.6,5.736666,15094500,4.79438,0.0141425072463983,0.193333,0.116667
5.5,5.693333,5.45,5.636666,25361400,4.710806,-0.0174316595680777,0.243333,0.193333
5.566666,5.663333,5.483333,5.573333,13708800,4.657875,-0.0112360814688611,0.18,0.0966670000000001
5.646666,5.746666,5.64,5.716666,22782300,4.777666,0.0257179507822773,0.106666000000001,0.100000000000001
5.783333,5.873333,5.733333,5.733333,26518500,4.791597,0.00291585891521096,0.14,0.0899999999999999
5.753333,6,5.753333,6,50132400,5.014461,0.0465114240617479,0.246667,0.246667
6,6,5.903333,5.966666,21598500,4.986601,-0.00555593113596842,0.0966670000000001,0
6,6.056666,5.936666,6,11744100,5.014461,0.00558697196747837,0.12,0.0566659999999999
5.966666,5.966666,5.823333,5.883333,19255800,4.916957,-0.019444562436521,0.143333,0
5.803333,5.916666,5.746666,5.833333,16938900,4.875169,-0.00849875237875797,0.17,0.113333
5.84,5.936666,5.803333,5.876666,16433100,4.911386,0.00742887067094511,0.133332999999999,0.0966659999999999
5.966666,6.073333,5.933333,6.05,18443100,5.056249,0.029495340011964,0.14,0.106667
6.083333,6.163333,6.073333,6.14,20811000,5.131465,0.0148758496664227,0.0899999999999999,0.0800000000000001
6.166666,6.3,6.15,6.233333,17710800,5.209468,0.0152009221538099,0.149999999999999,0.133334
6.25,6.43,6.226666,6.373333,20929800,5.326472,0.0224598749814759,0.203334,0.18
6.466666,6.666666,6.41,6.606666,35783100,5.521476,0.0366103492142642,0.256666,0.2
6.583333,6.783333,6.576666,6.7,20616000,5.599481,0.0141275629922144,0.206666999999999,0.2
6.696666,6.81,6.66,6.79,37630500,5.674697,0.0134326734924184,0.149999999999999,0.113334
6.766666,6.92,6.6,6.733333,27699900,5.627339,-0.00834546760822652,0.32,0.153334
6.75,6.766666,6.433333,6.45,44768700,5.390546,-0.0420790359351019,0.333333,0.0166659999999998
6.466666,6.566666,6.4,6.45,30903000,5.390546,0,0.166665999999999,0.0999999999999996
6.513333,6.55,6.43,6.44,31037400,5.382187,-0.00155067779775919,0.12,0.0366669999999996
6.45,6.506666,6.32,6.4,16125000,5.348759,-0.00621085815115674,0.186666,0.0566659999999999
6.373333,6.4,6.356666,6.36,52531800,5.315328,-0.0062502348675646,0.0433340000000006,0.0266670000000007
6.386666,6.476666,6.29,6.29,62201100,5.256826,-0.0110062822087367,0.186666,0.0899999999999999
6.27,6.43,6.243333,6.4,19932000,5.348759,0.0174883094856098,0.186667,0.16
6.416666,6.473333,6.333333,6.363333,83863800,5.318114,-0.00572936638199639,0.140000000000001,0.056667
6.416666,6.423333,6.2,6.256666,27965700,5.228968,-0.0167627094868593,0.223333,0.0066670000000002
6.19,6.22,6.05,6.09,36883500,5.089678,-0.0266381435113009,0.17,0.0299999999999994
6.046666,6.156666,5.936666,6.066666,44667000,5.070177,-0.00383148010542123,0.220000000000001,0.11
6.123333,6.41,6.07,6.333333,36569400,5.29304,0.0439556646641726,0.34,0.286667
6.376666,6.42,6.283333,6.373333,20759700,5.326472,0.00631621903480784,0.136667,0.0433339999999998
6.393333,6.393333,6.196666,6.246666,15434400,5.220609,-0.019874881535095,0.196667000000001,0
6.256666,6.436666,6.203333,6.343333,16074900,5.301398,0.0154750145050129,0.233333,0.18
6.4,6.4,6.203333,6.223333,25085100,5.201109,-0.0189174629031814,0.196667000000001,0
6.206666,6.413333,6.206666,6.383333,29026500,5.334829,0.0257099014844719,0.206666999999999,0.206666999999999
6.383333,6.463333,6.34,6.45,29333700,5.390546,0.0104440086083357,0.123333000000001,0.0800000000000001
6.496666,6.5,6.236666,6.253333,42120600,5.226182,-0.030491159893636,0.263334,0.00333399999999973
6.25,6.25,6.086666,6.163333,22038300,5.150964,-0.0143925335933573,0.163334,0
6.193333,6.29,6.12,6.253333,52247400,5.226182,0.0146027034939478,0.17,0.0966670000000001
6.193333,6.24,6.043333,6.116666,26532000,5.111964,-0.0218549602750152,0.196667000000001,0.0466670000000002
6.083333,6.11,6,6.1,11270400,5.098035,-0.00272478444683888,0.11,0.0266670000000007
6.093333,6.133333,5.943333,5.983333,18248700,5.000532,-0.0191256042769421,0.19,0.04
5.966666,6.05,5.953333,6,18233400,5.048384,0.00956938181777467,0.0966670000000001,0.0833339999999998
5.933333,6.046666,5.863333,5.993333,20001000,5.042774,-0.00111124668804929,0.183333,0.113333
6.01,6.13,5.956666,6.016666,19996200,5.062407,0.00389329365147062,0.173334,0.12
6.063333,6.16,5.923333,5.99,24717900,5.039969,-0.0044322789534702,0.236667,0.0966670000000001
5.983333,6.033333,5.94,5.953333,21700800,5.009119,-0.00612106939546653,0.0933329999999994,0.0499999999999998
5.963333,6.04,5.8,6.033333,20073300,5.07643,0.0134376923367163,0.24,0.0766669999999996
6.046666,6.076666,5.85,5.97,33331500,5.023141,-0.0104973376959794,0.226666000000001,0.0300000000000002
5.953333,5.986666,5.736666,5.786666,42790200,4.868886,-0.0307088731930878,0.25,0.0333329999999998
5.8,5.996666,5.793333,5.993333,29544000,5.042774,0.0357141243397361,0.203333000000001,0.196666
6.03,6.033333,5.906666,5.966666,7867200,5.020336,-0.0044495351169811,0.126666999999999,0.00333299999999959
5.996666,6.01,5.916666,5.99,14559300,5.039969,0.00391069442364023,0.0933339999999996,0.0133339999999995
5.906666,5.963333,5.86,5.913333,18459000,4.975462,-0.0127990866610489,0.103333,0.056667
5.796666,5.8,5.583333,5.643333,58620300,4.748286,-0.0456592774701123,0.216667,0.00333399999999973
5.62,5.683333,5.556666,5.656666,33940800,4.759503,0.00236232611093756,0.126667,0.0633330000000001
5.556666,5.563333,5.4,5.466666,59342700,4.599639,-0.0335883809717107,0.163333,0.0066670000000002
5.466666,5.526666,5.4,5.523333,48013500,4.647317,0.0103655960826492,0.126665999999999,0.0599999999999996
5.523333,5.76,5.493333,5.716666,30687000,4.809988,0.0350032072268793,0.266667,0.236667
5.703333,5.743333,5.556666,5.673333,30800100,4.773527,-0.00758026839152204,0.186667,0.04
5.68,5.743333,5.64,5.703333,17307900,4.79877,0.00528812343577423,0.103333,0.0633330000000001
5.716666,5.733333,5.643333,5.683333,13646700,4.78194,-0.0035071487068562,0.0899999999999999,0.016667
5.703333,5.786666,5.54,5.73,20980800,4.821207,0.00821152084718757,0.246666,0.0833330000000005
5.783333,5.86,5.723333,5.756666,23682000,4.843643,0.00465360645166246,0.136667,0.0766670000000005
5.8,5.8,5.593333,5.663333,17236800,4.765114,-0.01621279685559,0.206666999999999,0
5.616666,5.636666,5.536666,5.573333,11898900,4.689386,-0.0158921696311987,0.0999999999999996,0.0199999999999996
5.573333,5.68,5.456666,5.613333,33157800,4.723044,0.00717748549596897,0.223333999999999,0.106667
5.636666,5.713333,5.573333,5.663333,18181800,4.765114,0.00890739108083682,0.140000000000001,0.0766670000000005
5.683333,5.693333,5.54,5.54,32298900,4.661341,-0.0217776531684235,0.153333,0.00999999999999979
5.59,5.663333,5.54,5.603333,32601900,4.71463,0.0114321179248631,0.123333,0.0733329999999999
5.603333,5.813333,5.603333,5.8,45561900,4.880105,0.035098194343989,0.21,0.21
5.806666,5.823333,5.723333,5.75,32380500,4.838033,-0.0086211259798713,0.0999999999999996,0.016667
5.783333,5.846666,5.766666,5.813333,98464200,4.891321,0.0110143936595719,0.0800000000000001,0.0633330000000001
5.813333,5.883333,5.793333,5.833333,28604700,4.90815,0.00344058384227908,0.0900000000000007,0.0700000000000003
5.9,5.973333,5.82,5.936666,72125700,4.995096,0.0177146175239145,0.153333,0.0733329999999999
5.95,5.986666,5.9,5.973333,22545300,5.025946,0.00617605747717365,0.0866659999999992,0.0366659999999994
5.933333,5.946666,5.813333,5.83,32159700,4.905346,-0.023995482641477,0.133332999999999,0.0133329999999994
5.83,5.873333,5.546666,5.863333,45177000,4.933393,0.00571763948965076,0.326667,0.0433329999999996
5.886666,5.99,5.866666,5.9,37231500,4.964243,0.00625330274721669,0.123334,0.103334
5.896666,5.953333,5.87,5.933333,23681100,4.99229,0.00564980400838566,0.0833329999999997,0.056667
5.996666,5.996666,5.84,5.943333,80525700,5.000706,0.00168579950283343,0.156666,0
5.943333,6.093333,5.916666,6.076666,31634100,5.112889,0.0224334323993451,0.176667,0.15
6.06,6.2,5.99,6.2,26483100,5.216663,0.0202965485853497,0.21,0.140000000000001
6.18,6.233333,6.146666,6.2,37651200,5.216663,0,0.0866670000000003,0.0533330000000003
6.216666,6.246666,6.133333,6.22,27536400,5.233492,0.00322600865725864,0.113333,0.0300000000000002
6.213333,6.213333,6.1,6.133333,26851200,5.16057,-0.0139337176783685,0.113333000000001,0
6.083333,6.16,6.056666,6.15,30622200,5.174593,0.00271733548813402,0.103334,0.0766670000000005
6.106666,6.22,6.096666,6.166666,25565100,5.188616,0.00270997158617114,0.123334,0.113334
6.153333,6.183333,6.06,6.1,34308300,5.132524,-0.0108105899530818,0.123333000000001,0.0300000000000002
6.1,6.336666,6.086666,6.266666,35572800,5.272758,0.0273226194363629,0.25,0.236666
6.266666,6.32,6.003333,6.083333,48054900,5.1185,-0.029255657096343,0.316667000000001,0.0533340000000004
6.066666,6.11,5.9,5.906666,29254800,4.969854,-0.0290409299599492,0.21,0.0433340000000006
5.896666,6.05,5.84,5.863333,24396900,4.933393,-0.00733643282076291,0.21,0.153334
5.98,6.2,5.95,6.186666,28452300,5.205444,0.0551448060189001,0.25,0.22
6.103333,6.23,6.09,6.133333,18032400,5.16057,-0.00862059028970441,0.140000000000001,0.126667
5.87,6.17,5.85,5.99,32533200,5.039969,-0.0233697052844937,0.32,0.3
6.066666,6.073333,5.586666,5.786666,49104600,4.868886,-0.0339452484727585,0.486667,0.0066670000000002
5.666666,5.833333,5.403333,5.666666,83656800,4.767917,-0.0207375978817331,0.43,0.166666999999999
5.5,5.606666,5.4,5.583333,75772500,4.697801,-0.0147057929070493,0.206665999999999,0.106666
5.65,5.683333,5.473333,5.586666,63143400,4.700606,0.000597087871538005,0.21,0.0333329999999998
5.646666,5.65,5.436666,5.486666,30174900,4.616466,-0.0178998197253715,0.213334000000001,0.00333400000000061
5.486666,5.556666,5.423333,5.52,38586900,4.644514,0.00607564314347808,0.133332999999999,0.0700000000000003
5.566666,5.573333,5.426666,5.483333,33313200,4.613662,-0.00664267563839838,0.146667,0.0066670000000002
5.543333,5.58,5.413333,5.496666,30352800,4.648075,0.0074589339227713,0.166667,0.0366670000000004
5.5,5.5,5.383333,5.433333,20500500,4.59452,-0.0115219741505893,0.116667,0
5.416666,5.506666,5.333333,5.446666,20587800,4.605794,0.00245379277922408,0.173333,0.0899999999999999
5.353333,5.503333,5.353333,5.473333,12460800,4.628344,0.00489600707283033,0.149999999999999,0.149999999999999
5.466666,5.563333,5.466666,5.553333,20937900,4.695994,0.0146164589321796,0.0966670000000001,0.0966670000000001
5.5,5.55,5.49,5.496666,16812900,4.648075,-0.0102042293921157,0.0599999999999996,0.0499999999999998
5.526666,5.626666,5.466666,5.536666,34371900,4.6819,0.00727720615523619,0.16,0.100000000000001
5.24,5.24,5.24,5.24,51997200,4.431034,-0.0535820927401267,0,0
5.15,5.39,5.103333,5.333333,40225200,4.509958,0.0178116439639144,0.286667,0.239999999999999
5.363333,5.373333,5.186666,5.213333,29019000,4.408484,-0.0224999878047646,0.186667,0.00999999999999979
5.17,5.383333,5.13,5.346666,37627800,4.521233,0.0255754585930219,0.253333,0.213333
5.38,5.453333,5.32,5.413333,25831200,4.577606,0.0124685014021619,0.133332999999999,0.0733329999999999
5.45,5.476666,5.336666,5.376666,25278300,4.546601,-0.00677319105226626,0.14,0.0266659999999996
5.413333,5.413333,5.223333,5.246666,31913400,4.436671,-0.0241785016983017,0.19,0
5.136666,5.226666,5.11,5.156666,22409700,4.360565,-0.0171538525168983,0.116665999999999,0.0899999999999999
5.156666,5.246666,5.156666,5.24,26960100,4.431034,0.0161605204830109,0.0899999999999999,0.0899999999999999
5.233333,5.233333,5.046666,5.066666,39439500,4.28446,-0.033078960802377,0.186667,0
5.02,5.093333,4.98,5,57123600,4.228085,-0.0131580175798117,0.113333,0.0733330000000008
5.016666,5.193333,5.006666,5.126666,33308400,4.335197,0.0253334547436961,0.186667,0.176667
5.166666,5.266666,5.13,5.17,34873800,4.371841,0.0084526723929732,0.136666,0.0999999999999996
5.233333,5.293333,5.14,5.216666,19015800,4.411302,0.00902617455666843,0.153333,0.0599999999999996
5.246666,5.246666,5.116666,5.193333,14681400,4.391572,-0.00447260241987513,0.13,0
5.103333,5.15,5.023333,5.1,28684800,4.370403,-0.0048203695624256,0.126667,0.0466670000000002
5.133333,5.323333,5.086666,5.246666,25897200,4.496087,0.0287579886797626,0.236667,0.19
5.29,5.32,5.27,5.293333,5151900,4.536078,0.00889462325795742,0.0500000000000007,0.0300000000000002
5.33,5.396666,5.296666,5.366666,18427500,4.59892,0.0138538182103569,0.0999999999999996,0.0666659999999997
5.34,5.566666,5.34,5.5,26896500,4.713178,0.0248445287154375,0.226666,0.226666
5.5,5.58,5.473333,5.5,46954500,4.713178,0,0.106667,0.0800000000000001
5.42,5.45,5.383333,5.426666,8419500,4.650335,-0.013333466293868,0.0666669999999998,0.0300000000000002
5.45,5.68,5.45,5.65,43704600,4.841721,0.0411553146171189,0.23,0.23
5.633333,5.756666,5.583333,5.756666,28232400,4.933127,0.0188788242858273,0.173333,0.123333
5.76,5.763333,5.656666,5.686666,35297700,4.873142,-0.0121596301899384,0.106667,0.00333300000000047
5.686666,5.7,5.556666,5.683333,37683300,4.870285,-0.000586274727885971,0.143334,0.0133340000000004
5.693333,5.75,5.64,5.683333,39066900,4.870285,0,0.11,0.056667
5.746666,5.86,5.676666,5.79,34750200,4.961692,0.0187683061668875,0.183334,0.113334
5.833333,5.89,5.793333,5.816666,27420600,4.984543,0.0046054853868398,0.0966670000000001,0.056667
6.053333,6.11,5.946666,5.97,66362400,5.115941,0.0263610926819169,0.163334000000001,0.056667
5.94,5.993333,5.913333,5.96,31941900,5.107374,-0.00167456974191071,0.0800000000000001,0.0533329999999994
5.96,5.976666,5.86,5.923333,16093500,5.075951,-0.00615247679140007,0.116665999999999,0.0166659999999998
5.936666,6.026666,5.866666,5.96,29481000,5.107374,0.00619056409330976,0.159999999999999,0.0899999999999999
5.99,5.99,5.86,5.916666,31814400,5.070236,-0.00727144712723204,0.13,0
5.903333,5.963333,5.876666,5.95,24911400,5.098804,0.00563445172966315,0.0866670000000003,0.0600000000000005
5.966666,6.143333,5.906666,6.073333,36645600,5.204491,0.0207278020492647,0.236667,0.176667
6.033333,6.213333,6,6.18,38201400,5.295899,0.017563292932969,0.213333,0.180000000000001
6.17,6.183333,5.95,6.036666,154205700,5.17307,-0.0231932293270699,0.233333,0.0133330000000003
6.093333,6.173333,6.013333,6.1,34284000,5.227345,0.0104918356024566,0.16,0.0800000000000001
6.11,6.186666,6.063333,6.123333,18788100,5.24734,0.00382507754892791,0.123333,0.0766659999999995
6.063333,6.09,5.98,6.063333,20777100,5.195923,-0.00979867894971564,0.109999999999999,0.0266669999999998
6.076666,6.226666,6.026666,6.163333,24267900,5.281617,0.0164925461751455,0.2,0.149999999999999
6.2,6.26,6.123333,6.18,21488400,5.295899,0.00270409611298983,0.136667,0.0599999999999996
6.123333,6.223333,6.093333,6.183333,14770200,5.298756,0.000539474034531251,0.13,0.100000000000001
6.186666,6.306666,6.156666,6.236666,22788300,5.344458,0.00862504331205294,0.149999999999999,0.12
6.3,6.323333,6.2,6.22,18235200,5.330177,-0.00267211380461785,0.123333,0.023333
6.27,6.32,6.21,6.253333,16380900,5.358741,0.00535892147671646,0.11,0.0500000000000007
6.276666,6.316666,6.193333,6.28,31075200,5.381592,0.00426424788956958,0.123333,0.04
6.313333,6.316666,6.203333,6.26,16882800,5.364455,-0.00318437369462421,0.113333,0.00333299999999959
6.253333,6.3,6.203333,6.266666,22325400,5.370168,0.0010649730494523,0.0966670000000001,0.0466670000000002
6.266666,6.333333,6.216666,6.3,21303000,5.398733,0.00531920044214629,0.116667,0.0666669999999998
6.3,6.316666,6.256666,6.27,22467900,5.373024,-0.00476204324236817,0.0599999999999996,0.0166659999999998
6.326666,6.53,6.28,6.52,95784000,5.587259,0.039872332600785,0.25,0.203334
6.523333,6.753333,6.493333,6.526666,43558500,5.592973,0.00102268393142313,0.26,0.23
6.49,6.613333,6.403333,6.566666,28211700,5.62725,0.00612858313458697,0.21,0.123333
6.613333,6.626666,6.47,6.5,17555700,5.57012,-0.010152383491048,0.156666,0.0133330000000003
6.533333,6.666666,6.506666,6.666666,18421800,5.712944,0.0256410992940905,0.16,0.133333
6.596666,6.73,6.576666,6.676666,20746200,5.721512,0.00149975214180276,0.153334,0.133334000000001
6.7,6.81,6.406666,6.503333,33502800,5.572976,-0.0259609697576445,0.403333999999999,0.109999999999999
6.433333,6.483333,6.233333,6.34,19166100,5.433009,-0.025115306435915,0.25,0.0499999999999998
6.383333,6.523333,6.366666,6.366666,25821300,5.455862,0.00420632470883064,0.156667,0.14
6.34,6.376666,6.153333,6.233333,22822500,5.341603,-0.0209424285291673,0.223333,0.0366660000000003
6.25,6.31,6.226666,6.266666,24418800,5.370168,0.00534764564120538,0.0833339999999998,0.0599999999999996
6.24,6.33,6.186666,6.226666,26613300,5.335889,-0.0063832267444891,0.143334,0.0899999999999999
6.206666,6.296666,6.14,6.156666,14738700,5.275904,-0.0112418005696896,0.156666,0.0899999999999999
6.16,6.183333,6,6.11,18601500,5.235913,-0.00757993322092287,0.183333,0.023333
6.02,6.16,6.006666,6.066666,26474400,5.198778,-0.00709236383415845,0.153334,0.140000000000001
6.103333,6.25,6.103333,6.23,22502400,5.338746,0.0269232500406826,0.146667,0.146667
6.263333,6.326666,6.203333,6.303333,15329400,5.401588,0.0117709289784529,0.123333000000001,0.0633330000000001
6.263333,6.363333,6.226666,6.266666,22334100,5.370168,-0.00581680794610784,0.136667,0.0999999999999996
6.293333,6.433333,6.103333,6.426666,44869200,5.507277,0.0255316034805617,0.33,0.140000000000001
6.38,6.426666,6.106666,6.106666,57393000,5.233057,-0.0497923020759625,0.32,0.0466660000000001
6.15,6.206666,5.986666,6.07,61902600,5.201636,-0.00600432978276366,0.220000000000001,0.0566659999999999
6.033333,6.216666,5.996666,6.136666,23551200,5.258764,0.0109826985202348,0.22,0.183333
6.14,6.153333,5.94,6.123333,33728700,5.24734,-0.00217237358436317,0.213333,0.0133330000000003
6.1,6.556666,6.01,6.313333,74615400,5.410159,0.0310288641483114,0.546666,0.456666
6.246666,6.32,6.1,6.233333,116647800,5.341603,-0.0126717163026078,0.220000000000001,0.073334
6.23,6.266666,6.183333,6.236666,49653300,5.344458,0.000534483749541126,0.0833329999999997,0.0366659999999994
6.173333,6.236666,6.063333,6.226666,35737500,5.335889,-0.00160334312665578,0.173333,0.0633329999999992
